"contrast","estimate","SE","df","z.ratio","p.value"
"(c_norm-0.236250486445713 BA B) - c_norm0.138749513554287 BA B",-1.19805786034382,0.408699865911612,Inf,-2.93138794570323,0.00337451081034541
"(c_norm-0.236250486445713 BA B) - c_norm0.491022240827014 BA B",-2.32350615339408,0.792630042980096,Inf,-2.93138794570322,0.00337451081034542
"(c_norm-0.236250486445713 BA B) - c_norm0.648364898169672 BA B",-2.82618777311876,0.964112504201751,Inf,-2.93138794570322,0.00337451081034542
"(c_norm-0.203437986445713 BA B) - (c_norm-0.10291715311238 BA B)",-0.321146065342163,0.109554269612418,Inf,-2.93138794570322,0.00337451081034542
"(c_norm-0.203437986445713 BA B) - c_norm0.138749513554287 BA B",-1.09322779756374,0.372938627644346,Inf,-2.93138794570322,0.00337451081034542
"(c_norm-0.203437986445713 BA B) - c_norm0.491022240827014 BA B",-2.218676090614,0.756868804712829,Inf,-2.93138794570322,0.00337451081034542
"(c_norm-0.203437986445713 BA B) - c_norm0.648364898169672 BA B",-2.72135771033868,0.928351265934485,Inf,-2.93138794570323,0.0033745108103454
"(c_norm-0.10291715311238 BA B) - c_norm0.138749513554287 BA B",-0.772081732221576,0.263384358031928,Inf,-2.93138794570322,0.00337451081034543
"(c_norm-0.10291715311238 BA B) - c_norm0.491022240827014 BA B",-1.89753002527183,0.647314535100411,Inf,-2.93138794570322,0.00337451081034542
"(c_norm-0.10291715311238 BA B) - c_norm0.648364898169672 BA B",-2.40021164499652,0.818796996322067,Inf,-2.93138794570322,0.00337451081034543
"c_norm0.138749513554287 BA B - c_norm0.491022240827014 BA B",-1.12544829305026,0.383930177068483,Inf,-2.93138794570322,0.00337451081034542
"c_norm0.138749513554287 BA B - c_norm0.648364898169672 BA B",-1.62812991277494,0.55541263829014,Inf,-2.93138794570322,0.00337451081034542
"c_norm0.491022240827014 BA B - c_norm0.648364898169672 BA B",-0.502681619724683,0.171482461221656,Inf,-2.93138794570322,0.00337451081034542
